expr,time
"slow_sd(x, w)",1428371
"sd3(x, wts = w)",1035259
"slow_sd(x, w)",1404315
"sd3(x, wts = w)",1015329
"sd3(x, wts = w)",1215242
"sd3(x, wts = w)",1128552
"slow_sd(x, w)",2845860
"slow_sd(x, w)",1511298
"slow_sd(x, w)",1410218
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16540783
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16479443
"sd3(x, wts = w)",987441
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17254878
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16480223
"slow_sd(x, w)",2712837
"slow_sd(x, w)",1408422
"sd3(x, wts = w)",998343
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16735523
"slow_sd(x, w)",1456459
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16448032
"slow_sd(x, w)",2800251
"sd3(x, wts = w)",995914
"sd3(x, wts = w)",980984
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16408032
"sd3(x, wts = w)",981842
"slow_sd(x, w)",1424369
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16360259
"slow_sd(x, w)",1402005
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16601204
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16403432
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16312005
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16286542
"sd3(x, wts = w)",983902
"sd3(x, wts = w)",981336
"slow_sd(x, w)",2753317
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16377136
"sd3(x, wts = w)",1033510
"slow_sd(x, w)",1498777
"slow_sd(x, w)",1503146
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16648373
"slow_sd(x, w)",2761821
"slow_sd(x, w)",1411936
"slow_sd(x, w)",1461184
"sd3(x, wts = w)",999319
"slow_sd(x, w)",2818621
