expr,time
mean(x),175718
sd(x),515450
sd(x),488785
mean(x),172538
skewness(x),10001146
sum(x),84913
kurt5(x),18596652
kurt5(x),18545553
sd3(x),2254118
sd(x),642877
skewness(x),9280860
kurt5(x),20852206
skew4(x),12830771
sum(x),99477
dumbk(x),23158273
kurt5(x),20287543
skew4(x),10416141
sd(x),567733
skew4(x),10780457
sd(x),559226
kurtosis(x),10779815
mean(x),197040
skewness(x),10070164
dumbk(x),20614994
skewness(x),10236529
skew4(x),10628058
kurtosis(x),10546951
skewness(x),9943507
skew4(x),10592746
kurt5(x),19966701
sum(x),106617
sum(x),132052
sd3(x),1683608
sd(x),550379
kurtosis(x),10028816
mean(x),181350
dumbk(x),21892792
sd3(x),1775116
sum(x),88129
skewness(x),10316341
skewness(x),10721408
skew4(x),10267425
skew4(x),10773825
sum(x),99687
kurtosis(x),9630546
sum(x),87417
mean(x),241630
kurt5(x),18683906
mean(x),282106
kurt5(x),21111802
mean(x),301293
skew4(x),12394279
skew4(x),12587074
mean(x),209694
sd(x),555339
skewness(x),11294128
sd(x),579204
kurt5(x),22356274
skewness(x),10986448
kurt5(x),20025183
mean(x),262030
kurtosis(x),10278284
kurt5(x),20162379
kurt5(x),21342553
sd(x),690241
skewness(x),10712819
skewness(x),11107236
"slow_sd(x, w)",1905019
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16892591
"sd3(x, wts = w)",1659936
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17070458
"slow_sd(x, w)",1939370
"sd3(x, wts = w)",1721073
"slow_sd(x, w)",2150968
"sd3(x, wts = w)",1710707
"sd3(x, wts = w)",1712915
"sd3(x, wts = w)",1814071
"sd3(x, wts = w)",1809240
"slow_sd(x, w)",3174032
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16994743
"slow_sd(x, w)",1750899
"sd3(x, wts = w)",1838800
"sd3(x, wts = w)",1773589
"slow_sd(x, w)",1534330
"slow_sd(x, w)",2913883
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17284473
"sd3(x, wts = w)",1964867
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16828367
"slow_sd(x, w)",1481717
"slow_sd(x, w)",1445316
"sd3(x, wts = w)",1802971
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17020751
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16715472
"sd3(x, wts = w)",1655092
"slow_sd(x, w)",1462411
"sd3(x, wts = w)",1659845
"sd3(x, wts = w)",1655662
"sd3(x, wts = w)",1669346
"sd3(x, wts = w)",1842713
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17038221
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16856391
"slow_sd(x, w)",3045547
"slow_sd(x, w)",1448080
"slow_sd(x, w)",1440323
"sd3(x, wts = w)",1680810
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17121136
"slow_sd(x, w)",3034278
"slow_sd(x, w)",1440730
"slow_sd(x, w)",1507635
"slow_sd(x, w)",3174138
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17026859
"sd3(x, wts = w)",1702890
"slow_sd(x, w)",1476157
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16925659
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16877525
"sd3(x, wts = w)",1662615
"sd3(x, wts = w)",1682323
"slow_sd(x, w)",1509657
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16842972
"slow_sd(x, w)",3006381
"slow_sd(x, w)",1499145
"slow_sd(x, w)",1464071
"sd3(x, wts = w)",1960749
"sd3(x, wts = w)",1710123
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17093005
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17275949
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16844560
"slow_sd(x, w)",3030353
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16779726
"slow_sd(x, w)",1477148
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16870583
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16710836
"sd3(x, wts = w)",1664e3
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16802902
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16885742
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16788367
"slow_sd(x, w)",1503512
"sd3(x, wts = w)",1687275
"slow_sd(x, w)",3384845
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16985469
"slow_sd(x, w)",1494115
"slow_sd(x, w)",1442260
"slow_sd(x, w)",3091583
"sd3(x, wts = w)",1752178
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16961460
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16877816
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17160811
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17865194
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17794487
"sd3(x, wts = w)",1830594
"sd3(x, wts = w)",2044401
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17112360
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17110839
"sd3(x, wts = w)",1796198
"slow_sd(x, w)",1475146
"slow_sd(x, w)",1489266
"slow_sd(x, w)",3031996
"sd3(x, wts = w)",1849819
"sd3(x, wts = w)",1720803
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16872046
"sd3(x, wts = w)",1657868
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16736250
"sd3(x, wts = w)",1673944
"sd3(x, wts = w)",1933490
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16703622
"slow_sd(x, w)",1472636
"sd3(x, wts = w)",1671975
"slow_sd(x, w)",1424853
"sd3(x, wts = w)",1665992
"sd3(x, wts = w)",1646257
"sd3(x, wts = w)",1648426
"slow_sd(x, w)",2961678
"slow_sd(x, w)",1524555
"slow_sd(x, w)",1638763
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17169984
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16857401
"sd3(x, wts = w)",1655409
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16781228
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16933719
"slow_sd(x, w)",3168472
"slow_sd(x, w)",1556037
"sd3(x, wts = w)",1806102
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",18785568
"slow_sd(x, w)",1523368
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17342974
"slow_sd(x, w)",3402491
"sd3(x, wts = w)",1881343
"sd3(x, wts = w)",1658707
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16991268
"sd3(x, wts = w)",1664778
"slow_sd(x, w)",1465401
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17037931
"slow_sd(x, w)",1542001
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16866426
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16704964
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16698527
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17073233
"sd3(x, wts = w)",1660872
"sd3(x, wts = w)",1713004
"slow_sd(x, w)",3222360
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17219924
"sd3(x, wts = w)",1867179
"slow_sd(x, w)",1510218
"slow_sd(x, w)",1520430
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17392633
"slow_sd(x, w)",3069112
"slow_sd(x, w)",1447591
"slow_sd(x, w)",1452969
"sd3(x, wts = w)",1670590
"slow_sd(x, w)",3315158
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16994779
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17007442
"slow_sd(x, w)",1591785
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",16798041
"slow_sd(x, w)",1482920
"sd3(x, wts = w)",1800571
"sd3(x, wts = w)",1845772
"slow_sd(x, w)",3152600
"slow_sd(x, w)",1576885
"sd3(x, wts = w)",1743314
"sd3(x, wts = w)",1856156
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17204992
"sd3(x, wts = w)",1827108
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",17037054
"sd3(x, wts = w)",1724787
