expr,time
kurt5(x),8820712
kurtosis(x),4084386
sd3(x),1051183
kurtosis(x),3884037
mean(x),169594
mean(x),166702
sd(x),343071
sd3(x),1043300
mean(x),169123
mean(x),168114
sum(x),90871
sd(x),323644
sum(x),89771
kurtosis(x),3950906
kurt5(x),7459823
mean(x),164335
dumbk(x),11209213
skew4(x),9813113
mean(x),243740
sum(x),107907
dumbk(x),13633869
dumbk(x),31615497
kurtosis(x),5395102
mean(x),175575
dumbk(x),14089432
dumbk(x),14229925
mean(x),222316
skew4(x),9322756
sum(x),188432
sd3(x),1532670
sd(x),652983
dumbk(x),11400674
skew4(x),8808163
sd(x),476072
sd(x),389779
kurtosis(x),4349391
sd(x),362071
sd3(x),1178263
kurtosis(x),5386356
skewness(x),5282999
skew4(x),8107068
kurtosis(x),5317855
kurtosis(x),4668167
sd(x),383215
mean(x),212154
dumbk(x),11536059
kurt5(x),8837449
kurtosis(x),5176220
kurtosis(x),4684205
skew4(x),7033367
sd(x),474437
kurt5(x),9444754
sd(x),380243
skew4(x),6983448
sd(x),626874
dumbk(x),10079882
sd(x),432106
sd(x),345491
kurtosis(x),3908767
kurtosis(x),4625080
kurt5(x),8177494
kurtosis(x),3862373
dumbk(x),8912278
dumbk(x),8581012
skew4(x),6803610
skew4(x),6873705
skewness(x),3836224
sum(x),80452
sd3(x),1044415
kurt5(x),7705583
skew4(x),6722515
kurt5(x),7599804
mean(x),165791
kurt5(x),7554461
skew4(x),6773035
dumbk(x),8212861
kurt5(x),7602150
sd3(x),1041909
sum(x),80818
kurtosis(x),3867840
sd3(x),1043216
sum(x),80050
mean(x),164261
mean(x),162146
sd3(x),1067715
sum(x),80052
skew4(x),6661111
dumbk(x),8457726
sum(x),80453
dumbk(x),8160716
skewness(x),3938111
mean(x),163453
kurt5(x),7334699
skewness(x),3696346
kurtosis(x),3932728
kurtosis(x),3835137
skew4(x),6581065
skew4(x),6644980
sd3(x),1041642
sum(x),80969
dumbk(x),8218231
dumbk(x),8281503
dumbk(x),8392346
sum(x),80646
mean(x),162820
kurtosis(x),3975555
sd3(x),1053791
dumbk(x),8289674
skew4(x),6595201
mean(x),163843
skewness(x),3828047
kurt5(x),7583305
sd(x),312272
kurt5(x),7555056
mean(x),164726
sum(x),80483
mean(x),162237
sd(x),307793
sd3(x),1041761
skewness(x),3901835
sum(x),80416
skew4(x),6673780
sd3(x),1065968
mean(x),164396
mean(x),192669
kurtosis(x),3769259
sum(x),80167
kurt5(x),7478929
sum(x),80178
skewness(x),3779780
mean(x),173155
sum(x),80103
sd(x),323940
sd(x),349804
sd(x),302723
skewness(x),3764425
sd3(x),1039052
sum(x),80199
skewness(x),3794717
skewness(x),3792830
mean(x),186016
kurt5(x),7488129
skew4(x),6680639
sd3(x),1032105
dumbk(x),8078205
mean(x),162821
kurtosis(x),3893588
kurt5(x),7467738
skew4(x),6556635
kurt5(x),7460169
kurt5(x),7505076
kurt5(x),8798915
sd(x),609383
dumbk(x),8904874
sd(x),332438
kurt5(x),7535990
skew4(x),6874107
sd3(x),1033172
sd3(x),1050830
kurtosis(x),3770272
kurt5(x),7547696
kurt5(x),7546956
mean(x),167268
mean(x),162520
skew4(x),6649967
dumbk(x),8088751
skewness(x),3791642
kurt5(x),7602969
sd3(x),1043714
mean(x),198635
sd(x),334192
kurtosis(x),3878726
skew4(x),6719370
mean(x),168460
sd3(x),1034403
skewness(x),3790796
sd3(x),1036873
kurtosis(x),3708632
sd3(x),1013887
skew4(x),6637625
mean(x),218303
skew4(x),6687492
skew4(x),6661394
kurt5(x),7417054
skewness(x),3828852
skew4(x),6651811
skewness(x),3800175
sd3(x),1040907
mean(x),165308
skewness(x),3769668
sum(x),80570
skew4(x),6560973
skewness(x),3802300
sd(x),332073
kurt5(x),7454390
dumbk(x),8086717
sd(x),308675
kurt5(x),7631885
kurtosis(x),3779330
kurtosis(x),3765944
kurtosis(x),3803694
kurt5(x),7474719
sd(x),348099
skew4(x),7398717
sd(x),435847
dumbk(x),11705343
"slow_sd(x, w)",1103873
"sd3(x, wts = w)",1159486
"slow_sd(x, w)",6109628
"sd3(x, wts = w)",1169693
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",7908907
"slow_sd(x, w)",936753
"slow_sd(x, w)",1070307
"sd3(x, wts = w)",1221710
"slow_sd(x, w)",1054429
"slow_sd(x, w)",984198
"sd3(x, wts = w)",1173157
"sd3(x, wts = w)",1141070
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",7987989
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",8091823
"sd3(x, wts = w)",1166565
"sd3(x, wts = w)",1185508
"sd3(x, wts = w)",1180803
"sd3(x, wts = w)",1146937
"slow_sd(x, w)",944531
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",8111612
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",9159195
"slow_sd(x, w)",2346157
"sd3(x, wts = w)",1414882
"sd3(x, wts = w)",1351623
"sd3(x, wts = w)",1656932
"slow_sd(x, w)",3835420
"slow_sd(x, w)",2449229
"slow_sd(x, w)",2224726
"sd3(x, wts = w)",1190488
"slow_sd(x, w)",2203962
"slow_sd(x, w)",2234235
"slow_sd(x, w)",2390215
"sd3(x, wts = w)",1192649
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",8054137
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",8202486
"slow_sd(x, w)",2247869
"sd3(x, wts = w)",1221715
"sd3(x, wts = w)",1216179
"sd3(x, wts = w)",1190025
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",8031308
"sd3(x, wts = w)",1208482
"slow_sd(x, w)",2247565
"sd3(x, wts = w)",1175070
"slow_sd(x, w)",2067649
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",8378563
"sd3(x, wts = w)",1358726
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",10523058
"sd3(x, wts = w)",1345366
"sd3(x, wts = w)",1548193
"sd3(x, wts = w)",1389746
"sd3(x, wts = w)",1404054
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",9499594
"slow_sd(x, w)",2451624
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",9679859
"sd3(x, wts = w)",1259404
"slow_sd(x, w)",2388680
"sd3(x, wts = w)",1236944
"sd3(x, wts = w)",1184060
"slow_sd(x, w)",2604821
"slow_sd(x, w)",2933871
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",8745356
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",9103632
"sd3(x, wts = w)",1510375
"slow_sd(x, w)",2333562
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",8421671
"slow_sd(x, w)",2794660
"slow_sd(x, w)",2884636
"slow_sd(x, w)",2416199
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",8394565
"sd3(x, wts = w)",1375118
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",8670889
"slow_sd(x, w)",2240917
"slow_sd(x, w)",2159102
"sd3(x, wts = w)",1311887
"slow_sd(x, w)",2937542
"sd3(x, wts = w)",1329730
"sd3(x, wts = w)",1293770
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",8519414
"slow_sd(x, w)",2223771
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",9336405
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",8297467
"cent_moments(x, max_order = 4, wts = w, na_rm = TRUE, normalize_wts = FALSE)",9471562
"slow_sd(x, w)",2448895
